sentence|sentiment|chapter|book|spells|characters|groups
  “Ah, Wormtail, you don’t want me to spoil the  surprise? Your part will come at the very end |0.34|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew'}|{'Death Eater', 'Marauder'}
 but I  promise you, you will have the honor of being just as  useful as Bertha Jorkins|0.9022|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Bertha Jorkins'}|{'Ministry'}
”  “You |0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 you |0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
” Wormtail’s voice suddenly sounded  hoarse, as though his mouth had gone very dry|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew'}|{'Death Eater', 'Marauder'}
 “You  |0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 are going |0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 to kill me too?”  “Wormtail, Wormtail,” said the cold voice silkily, “why  would I kill you? I killed Bertha because I had to|-0.9456|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew', 'Bertha Jorkins'}|{'Ministry', 'Death Eater', 'Marauder'}
 She  was fit for nothing after my questioning, quite  useless|-0.0765|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 In any case, awkward questions would have  been asked if she had gone back to the Ministry with  the news that she had met you on her holidays|0.25|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Wizards who are supposed to be dead would do well  not to run into Ministry of Magic witches at wayside  inns|-0.4939|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  Wormtail muttered something so quietly that Frank  could not hear it, but it made the second man laugh  — an entirely mirthless laugh, cold as his speech|0.9046|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew'}|{'Death Eater', 'Marauder'}
  “We could have modified her memory? But Memory  Charms can be broken by a powerful wizard, as I  proved when I questioned her|0.4215|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 It would be an insult to  her memory not to use the information I extracted  from her, Wormtail|-0.5106|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew'}|{'Death Eater', 'Marauder'}
”  Out in the corridor, Frank suddenly became aware  that the hand gripping his walking stick was slippery  with sweat|0.4939|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The man with the cold voice had killed a  woman|-0.6705|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He was talking about it without any kind of  remorse — with amusement|0.0276|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He was dangerous — a  madman|-0.4767|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 And he was planning more murders — this  boy, Harry Potter, whoever he was — was in danger —  Frank knew what he must do|-0.8268|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 Now, if ever, was the  time to go to the police|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He would creep out of the  house and head straight for the telephone box in the  village |0.2263|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 but the cold voice was speaking again, and  Frank remained where he was, frozen to the spot,  listening with all his might|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “One more murder |-0.7178|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 my faithful servant at Hogwarts  |0.4404|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Harry Potter is as good as mine, Wormtail|0.4404|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Peter Pettigrew'}|"{'Marauder', 'Potter Family', 'Gryffindor Quidditch', 'Death Eater', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 It is  decided|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 There will be no more argument|0.0523|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 But quiet |0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  I think I hear Nagini|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Nagini'}|{'Pet'}
”  And the second man’s voice changed|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He started  making noises such as Frank had never heard before;  he was hissing and spitting without drawing breath|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Frank thought he must be having some sort of fit or  seizure|0.2975|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  And then Frank heard movement behind him in the  dark passageway|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He turned to look, and found  himself paralyzed with fright|-0.3818|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Something was slithering toward him along the dark  corridor floor, and as it drew nearer to the sliver of  firelight, he realized with a thrill of terror that it was a  gigantic snake, at least twelve feet long|-0.2263|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Horrified,  transfixed, Frank stared as its undulating body cut a  wide, curving track through the thick dust on the  floor, coming closer and closer — What was he to do?  The only means of escape was into the room where  two men sat plotting murder, yet if he stayed where  he was the snake would surely kill him —  But before he had made his decision, the snake was  level with him, and then, incredibly, miraculously, it  was passing; it was following the spitting, hissing  noises made by the cold voice beyond the door, and in  seconds, the tip of its diamond-patterned tail had  vanished through the gap|-0.7351|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  There was sweat on Frank’s forehead now, and the  hand on the walking stick was trembling|0.1779|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Inside the  room, the cold voice was continuing to hiss, and  Frank was visited by a strange idea, an impossible  idea|-0.2023|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 This man could talk to snakes|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Frank didn’t understand what was going on|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He  wanted more than anything to be back in his bed with  his hot-water bottle|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The problem was that his legs  didn’t seem to want to move|-0.34|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 As he stood there  shaking and trying to master himself, the cold voice  switched abruptly to English again|-0.1779|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Nagini has interesting news, Wormtail,” it said|0.4019|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Nagini', 'Peter Pettigrew'}|{'Death Eater', 'Pet', 'Marauder'}
  “In-indeed, My Lord?” said Wormtail|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew'}|{'Death Eater', 'Marauder'}
  “Indeed, yes,” said the voice|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 “According to Nagini,  there is an old Muggle standing right outside this  room, listening to every word we say|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Nagini'}|{'Pet'}
”  Frank didn’t have a chance to hide himself|0.0772|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 There  were footsteps, and then the door of the room was  flung wide open|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  A short, balding man with graying hair, a pointed  nose, and small, watery eyes stood before Frank, a  mixture of fear and alarm in his face|-0.6808|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Invite him inside, Wormtail|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew'}|{'Death Eater', 'Marauder'}
 Where are your  manners?”  The cold voice was coming from the ancient armchair  before the fire, but Frank couldn’t see the speaker|-0.1779|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  The snake, on the other hand, was curled up on the  rotting hearth rug, like some horrible travesty of a pet  dog|-0.3612|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Wormtail beckoned Frank into the room|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew'}|{'Death Eater', 'Marauder'}
 Though still  deeply shaken, Frank took a firmer grip upon his  walking stick and limped over the threshold|-0.1513|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  The fire was the only source of light in the room; it  cast long, spidery shadows upon the walls|-0.34|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Frank  stared at the back of the armchair; the man inside it  seemed to be even smaller than his servant, for Frank  couldn’t even see the back of his head|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “You heard everything, Muggle?” said the cold voice|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “What’s that you’re calling me?” said Frank defiantly,  for now that he was inside the room, now that the  time had come for some sort of action, he felt braver;  it had always been so in the war|-0.1935|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “I am calling you a Muggle,” said the voice coolly|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 “It  means that you are not a wizard|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “I don’t know what you mean by wizard,” said Frank,  his voice growing steadier|0.1779|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 “All I know is I’ve heard  enough to interest the police tonight, I have|0.4588|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 You’ve  done murder and you’re planning more! And I’ll tell  you this too,” he added, on a sudden inspiration, “my  wife knows I’m up here, and if I don’t come back — ”  “You have no wife,” said the cold voice, very quietly|-0.5848|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Nobody knows you are here|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 You told nobody that  you were coming|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Do not lie to Lord Voldemort,  Muggle, for he knows |0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Tom Marvolo Riddle'}|set()
 he always knows|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “Is that right?” said Frank roughly|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 “Lord, is it? Well, I  don’t think much of your manners, My Lord|0.2732|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Turn  ’round and face me like a man, why don’t you?”  “But I am not a man, Muggle,” said the cold voice,  barely audible now over the crackling of the flames|0.3612|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 “I  am much, much more than a man|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 However |0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 why  not? I will face you|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Wormtail, come turn my chair  around|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew'}|{'Death Eater', 'Marauder'}
”  The servant gave a whimper|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “You heard me, Wormtail|0.0|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew'}|{'Death Eater', 'Marauder'}
”  Slowly, with his face screwed up, as though he would  rather have done anything than approach his master  and the hearth rug where the snake lay, the small  man walked forward and began to turn the chair|-0.4939|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The  snake lifted its ugly triangular head and hissed  slightly as the legs of the chair snagged on its rug|-0.5106|58 The Riddle House  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
