sentence|sentiment|chapter|book|spells|characters|groups
”  Well, thought Harry, as he crossed Magnolia  Crescent, turned into Magnolia Road, and headed  toward the darkening play park, he had (by and large)  done as Sirius advised; he had at least resisted the  temptation to tie his trunk to his broomstick and set  off for the Burrow by himself|0.5423|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders'}"
 In fact Harry thought  his behavior had been very good considering how  frustrated and angry he felt at being stuck in Privet  Drive this long, reduced to hiding in flower beds in  the hope of hearing something that might point to  what Lord Voldemort was doing|-0.5868|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Tom Marvolo Riddle'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 Nevertheless, it was  quite galling to be told not to be rash by a man who  had served twelve years in the wizard prison,  Azkaban, escaped, attempted to commit the murder  he had been convicted for in the first place, then gone  on the run with a stolen hippogriff|-0.829|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  Harry vaulted over the locked park gate and set off  across the parched grass|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 The park was as empty as  the surrounding streets|-0.2023|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 When he reached the swings  he sank onto the only one that Dudley and his friends  had not yet managed to break, coiled one arm around  the chain, and stared moodily at the ground|0.296|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Dudley Dursley'}|{'Dursley Family'}
 He  would not be able to hide in the Dursleys’ flower bed  again|-0.1779|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Tomorrow he would have to think of some  fresh way of listening to the news|0.3182|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 In the meantime,  he had nothing to look forward to but another  restless, disturbed night, because even when he  escaped nightmares about Cedric he had unsettling  dreams about long dark corridors, all finishing in  dead ends and locked doors, which he supposed had  something to do with the trapped feeling he had when  he was awake|-0.9231|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Cedric Diggory'}|{'Hufflepuff Quidditch', 'Champion', 'Hufflepuff'}
 Often the old scar on his forehead  prickled uncomfortably, but he did not fool himself  that Ron or Hermione or Sirius would find that very  interesting anymore|0.731|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger', 'Ron Weasley', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Weasley Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders', 'Prefect'}"
 In the past his scar hurting  had warned that Voldemort was getting stronger  again, but now that Voldemort was back they would  probably remind him that its regular irritation was  only to be expected|-0.7227|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Tom Marvolo Riddle'}|set()
 Nothing to worry about |0.3412|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 old  news |0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  The injustice of it all welled up inside him so that he  wanted to yell with fury|-0.7906|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 If it hadn’t been for him,  nobody would even have known Voldemort was back!  And his reward was to be stuck in Little Whinging for  four solid weeks, completely cut off from the magical  world, reduced to squatting among dying begonias so  that he could hear about water-skiing budgerigars!  How could Dumbledore have forgotten him so easily?  Why had Ron and Hermione got together without  inviting him along too? How much longer was he  supposed to endure Sirius telling him to sit tight and  be a good boy; or resist the temptation to write to the  stupid Daily Prophet and point out that Voldemort  had returned? These furious thoughts whirled around  in Harry’s head, and his insides writhed with anger as  a sultry, velvety night fell around him, the air full of  the smell of warm, dry grass and the only sound that  of the low grumble of traffic on the road beyond the  park railings|-0.8586|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black', 'Hermione Granger', 'Harry Potter', 'Ron Weasley', 'Tom Marvolo Riddle'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Weasley Family', 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders', 'Prefect'}"
  He did not know how long he had sat on the swing  before the sound of voices interrupted his musings  and he looked up|-0.296|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 The street-lamps from the  surrounding roads were casting a misty glow strong  enough to silhouette a group of people making their  way across the park|0.5106|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 One of them was singing a loud,  crude song|-0.5719|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 The others were laughing|0.4939|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 A soft ticking  noise came from several expensive racing bikes that  they were wheeling along|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  Harry knew who those people were|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 The figure in front  was unmistakably his cousin, Dudley Dursley,  wending his way home, accompanied by his faithful  gang|0.4404|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Dudley Dursley'}|{'Dursley Family'}
  Dudley was as vast as ever, but a year’s hard dieting  and the discovery of a new talent had wrought quite a  change in his physique|0.4767|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Dudley Dursley'}|{'Dursley Family'}
 As Uncle Vernon delightedly  told anyone who would listen, Dudley had recently  become the Junior Heavyweight Inter-School Boxing  Champion of the Southeast|0.8074|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Vernon Dursley', 'Dudley Dursley'}|{'Dursley Family'}
 “The noble sport,” as  Uncle Vernon called it, had made Dudley even more  formidable than he had seemed to Harry in the  primary school days when he had served as Dudley’s  first punching bag|0.4588|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Vernon Dursley', 'Harry Potter', 'Dudley Dursley'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Dursley Family'}"
 Harry was not remotely afraid of  his cousin anymore but he still didn’t think that  Dudley learning to punch harder and more accurately  was cause for celebration|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Dudley Dursley'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Dursley Family'}"
 Neighborhood children all  around were terrified of him — even more terrified  than they were of “that Potter boy,” who, they had  been warned, was a hardened hooligan who attended  St Brutus’s Secure Center for Incurably Criminal  Boys|-0.9312|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  Harry watched the dark figures crossing the grass  and wondered whom they had been beating up  tonight|-0.4588|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 Look round, Harry found himself thinking as  he watched them|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 Come on |0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 look round |0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 I’m sitting  here all alone|-0.25|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Come and have ago|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  If Dudley’s friends saw him sitting here, they would  be sure to make a beeline for him, and what would  Dudley do then? He wouldn’t want to lose face in  front of the gang, but he’d be terrified of provoking  Harry|-0.7717|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Dudley Dursley'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Dursley Family'}"
 It would be really fun to watch Dudley’s  dilemma; to taunt him, watch him, with him  powerless to respond |-0.079|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Dudley Dursley'}|{'Dursley Family'}
 and if any of the others tried  hitting Harry, Harry was ready — he had his wand |0.3612|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  let them try |0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 He’d love to vent some of his  frustration on the boys who had once made his life  hell —  But they did not turn around, they did not see him,  they were almost at the railings|-0.3071|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Harry mastered the  impulse to call after them|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 Seeking a fight was not a  smart move|-0.5938|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 He must not use magic|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 He would be  risking expulsion again|-0.3182|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  Dudley’s gang’s voices died; they were out of sight,  heading along Magnolia Road|-0.5574|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Dudley Dursley'}|{'Dursley Family'}
  There you go, Sirius, Harry thought dully|-0.2732|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders'}"
 Nothing  rash|0.3089|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Kept my nose clean|0.4019|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Exactly the opposite of what  you’d have done |0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  He got to his feet and stretched|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Aunt Petunia and  Uncle Vernon seemed to feel that whenever Dudley  turned up was the right time to be home, and anytime  after that was much too late|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Vernon Dursley', 'Petunia Dursley', 'Dudley Dursley'}|{'Dursley Family'}
 Uncle Vernon had  threatened to lock Harry in the shed if he came home  after Dudley again, so, stifling a yawn, still scowling,  Harry set off toward the park gate|-0.4588|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Vernon Dursley', 'Harry Potter', 'Dudley Dursley'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Dursley Family'}"
  Magnolia Road, like Privet Drive, was full of large,  square houses with perfectly manicured lawns, all  owned by large, square owners who drove very clean  cars similar to Uncle Vernon’s|0.8655|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Vernon Dursley'}|{'Dursley Family'}
 Harry preferred Little  Whinging by night, when the curtained windows  made patches of jewel-bright colors in the darkness  and he ran no danger of hearing disapproving  mutters about his “delinquent” appearance when he  passed the householders|0.1965|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 He walked quickly, so that  halfway along Magnolia Road Dudley’s gang came into  view again; they were saying their farewells at the  entrance to Magnolia Crescent|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Dudley Dursley'}|{'Dursley Family'}
 Harry stepped into  the shadow of a large lilac tree and waited|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
"  """|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 squealed like a pig, didn’t he?” Malcolm was  saying, to guffaws from the others|0.3612|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  “Nice right hook, Big D,” said Piers|0.0|95 Dudley Demented  |5 Harry Potter And The Order Of The Phoenix|[]|{'Dudley Dursley'}|{'Dursley Family'}
