sentence|sentiment|chapter|book|spells|characters|groups
 To his  right, his son, Draco, who had been gazing up at the  inert body overhead, glanced quickly at Voldemort  and away again, terrified to make eye contact|-0.6124|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Draco Malfoy', 'Tom Marvolo Riddle'}|{'Slytherin', 'Inquisitorial Squad', 'Prefect', 'Slytherin Quidditch'}
  “My Lord,” said a dark woman halfway down the  table, her voice constricted with emotion, “it is an  honor to have you here, in our family’s house|0.4939|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 There  can be no higher pleasure|-0.6367|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  She sat beside her sister, as unlike her in looks, with  her dark hair and heavily lidded eyes, as she was in  bearing and demeanor; where Narcissa sat rigid and  impassive, Bellatrix leaned toward Voldemort, for  mere words could not demonstrate her longing for  closeness|-0.1093|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Bellatrix Lestrange', 'Narcissa Malfoy', 'Tom Marvolo Riddle'}|{'Death Eater', 'Black Family'}
  “No higher pleasure,” repeated Voldemort, his head  tilted a little to one side as he considered Bellatrix|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Bellatrix Lestrange', 'Tom Marvolo Riddle'}|{'Death Eater', 'Black Family'}
  “That means a great deal, Bellatrix, from you|0.6249|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Bellatrix Lestrange'}|{'Death Eater', 'Black Family'}
”  Her face flooded with color; her eyes welled with tears  of delight|0.5267|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “My Lord knows I speak nothing but the truth!”  “No higher pleasure |0.7463|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 even compared with the happy  event that, I hear, has taken place in your family this  week?”  She stared at him, her lips parted, evidently confused|0.34|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “I don’t know what you mean, my Lord|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “I’m talking about your niece, Bellatrix|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Bellatrix Lestrange'}|{'Death Eater', 'Black Family'}
 And yours,  Lucius and Narcissa|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Narcissa Malfoy', 'Lucius Malfoy'}|{'Death Eater'}
 She has just married the  werewolf, Remus Lupin|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Remus Lupin'}|{'Teacher', 'Marauders', 'Order of the Phoenix'}
 You must be so proud|0.6113|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  There was an eruption of jeering laughter from  around the table|0.4939|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Many leaned forward to exchange  gleeful looks; a few thumped the table with their fists|0.5994|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  The great snake, disliking the disturbance, opened its  mouth wide and hissed angrily, but the Death Eaters  did not hear it, so jubilant were they at Bellatrix and  the Malfoys’ humiliation|-0.6156|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Bellatrix Lestrange', 'Draco Malfoy'}|{'Slytherin Quidditch', 'Inquisitorial Squad', 'Black Family', 'Slytherin', 'Death Eater', 'Prefect'}
 Bellatrix’s face, so recently  flushed with happiness, had turned an ugly, blotchy  red|0.0772|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Bellatrix Lestrange'}|{'Death Eater', 'Black Family'}
  “She is no niece of ours, my Lord,” she cried over the  outpouring of mirth|-0.0516|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 “We — Narcissa and I — have  never set eyes on our sister since she married the  Mudblood|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Narcissa Malfoy'}|{'Death Eater'}
 This brat has nothing to do with either of  us, nor any beast she marries|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “What say you, Draco?” asked Voldemort, and though  his voice was quiet, it carried clearly through the  catcalls and jeers|0.4019|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Draco Malfoy', 'Tom Marvolo Riddle'}|{'Slytherin', 'Inquisitorial Squad', 'Prefect', 'Slytherin Quidditch'}
 “Will you babysit the cubs?”  The hilarity mounted; Draco Malfoy looked in terror at  his father, who was staring down into his own lap,  then caught his mother’s eye|-0.5267|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Draco Malfoy'}|{'Slytherin', 'Inquisitorial Squad', 'Prefect', 'Slytherin Quidditch'}
 She shook her head  almost imperceptibly, then resumed her own deadpan  stare at the opposite wall|-0.1027|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Enough,” said Voldemort, stroking the angry snake|-0.5106|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Tom Marvolo Riddle'}|set()
  “Enough|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  And the laughter died at once|-0.1027|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Many of our oldest family trees become a little  diseased over time,” he said as Bellatrix gazed at him,  breathless and imploring|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Bellatrix Lestrange'}|{'Death Eater', 'Black Family'}
 “You must prune yours,  must you not, to keep it healthy? Cut away those  parts that threaten the health of the rest|-0.25|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “Yes, my Lord,” whispered Bellatrix, and her eyes  swam with tears of gratitude again|0.34|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Bellatrix Lestrange'}|{'Death Eater', 'Black Family'}
 “At the first  chance!”  “You shall have it,” said Voldemort|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Tom Marvolo Riddle'}|set()
 “And in your  family, so in the world |0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 we shall cut away the  canker that infects us until only those of the true  blood remain|0.1779|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  Voldemort raised Lucius Malfoy’s wand, pointed it  directly at the slowly revolving figure suspended over  the table, and gave it a tiny flick|-0.4767|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Draco Malfoy', 'Tom Marvolo Riddle', 'Lucius Malfoy'}|{'Inquisitorial Squad', 'Slytherin Quidditch', 'Slytherin', 'Death Eater', 'Prefect'}
 The figure came to  life with a groan and began to struggle against  invisible bonds|-0.3182|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Do you recognize our guest, Severus?” asked  Voldemort|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Severus Snape', 'Tom Marvolo Riddle'}|{'Teacher', 'Order of the Phoenix'}
  Snape raised his eyes to the upside-down face|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Severus Snape'}|{'Teacher', 'Order of the Phoenix'}
 All of  the Death Eaters were looking up at the captive now,  as though they had been given permission to show  curiosity|-0.5994|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 As she revolved to face the firelight, the  woman said in a cracked and terrified voice, “Severus!  Help me!”  “Ah, yes,” said Snape as the prisoner turned slowly  away again|-0.7494|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Severus Snape'}|{'Teacher', 'Order of the Phoenix'}
  “And you, Draco?” asked Voldemort, stroking the  snake’s snout with his wand-free hand|0.4939|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Draco Malfoy', 'Tom Marvolo Riddle'}|{'Slytherin', 'Inquisitorial Squad', 'Prefect', 'Slytherin Quidditch'}
 Draco shook  his head jerkily|-0.1027|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Draco Malfoy'}|{'Slytherin', 'Inquisitorial Squad', 'Prefect', 'Slytherin Quidditch'}
 Now that the woman had woken, he  seemed unable to look at her anymore|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “But you would not have taken her classes,” said  Voldemort|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Tom Marvolo Riddle'}|set()
 “For those of you who do not know, we are  joined here tonight by Charity Burbage who, until  recently, taught at Hogwarts School of Witchcraft and  Wizardry|0.4215|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Charity Burbage'}|{'Teacher'}
”  There were small noises of comprehension around the  table|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 A broad, hunched woman with pointed teeth  cackled|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Yes |0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Professor Burbage taught the children of  witches and wizards all about Muggles |0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 how they  are not so different from us |0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  One of the Death Eaters spat on the floor|-0.5994|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Charity  Burbage revolved to face Snape again|0.4215|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Severus Snape'}|{'Teacher', 'Order of the Phoenix'}
  “Severus |0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Severus Snape'}|{'Teacher', 'Order of the Phoenix'}
 please |0.3182|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 please |0.3182|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “Silence,” said Voldemort, with another twitch of  Malfoy’s wand, and Charity fell silent as if gagged|0.128|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Draco Malfoy', 'Tom Marvolo Riddle'}|{'Slytherin', 'Inquisitorial Squad', 'Prefect', 'Slytherin Quidditch'}
  “Not content with corrupting and polluting the minds  of Wizarding children, last week Professor Burbage  wrote an impassioned defense of Mudbloods in the  Daily Prophet Wizards, she says, must accept these  thieves of their knowledge and magic|-0.0516|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 The dwindling  of the purebloods is, says Professor Burbage, a most  desirable circumstance|0.3804|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 She would have us all  mate with Muggles |0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 or, no doubt, werewolves|0.2755|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  Nobody laughed this time: There was no mistaking  the anger and contempt in Voldemort’s voice|-0.5699|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Tom Marvolo Riddle'}|set()
 For the  third time, Charity Burbage revolved to face Snape|0.4215|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Charity Burbage', 'Severus Snape'}|{'Teacher', 'Order of the Phoenix'}
  Tears were pouring from her eyes into her hair|-0.2263|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Snape  looked back at her, quite impassive, as she turned  slowly away from him again|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Severus Snape'}|{'Teacher', 'Order of the Phoenix'}
  “Avada Kedavra|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|['Avada Kedavra']|set()|set()
”  The flash of green light illuminated every corner of the  room|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Charity fell, with a resounding crash, onto the  table below, which trembled and creaked|-0.25|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Several of  the Death Eaters leapt back in their chairs|-0.5994|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Draco fell  out of his onto the floor|0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Draco Malfoy'}|{'Slytherin', 'Inquisitorial Squad', 'Prefect', 'Slytherin Quidditch'}
  “Dinner, Nagini,” said Voldemort softly, and the great  snake swayed and slithered from his shoulders onto  the polished wood|0.6249|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|{'Nagini', 'Tom Marvolo Riddle'}|{'Pet'}
  |0.0|163 The Dark Lord Ascending  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
164 IN MEMORIAM  |0.0|164 In Memoriam  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
Harry was bleeding|0.0|164 In Memoriam  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 Clutching his right hand in his  left and swearing under his breath, he shouldered  open his bedroom door|0.296|164 In Memoriam  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 There was a crunch of  breaking china: He had trodden on a cup of cold tea  that had been sitting on the floor outside his bedroom  door|0.0|164 In Memoriam  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “What the — ?”  He looked around; the landing of number four, Privet  Drive, was deserted|0.0772|164 In Memoriam  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Possibly the cup of tea was  Dudley’s idea of a clever booby trap|0.1779|164 In Memoriam  |7 Harry Potter And The Deathly Hallows|[]|{'Dudley Dursley'}|{'Dursley Family'}
 Keeping his  bleeding hand elevated, Harry scraped the fragments  of cup together with the other hand and threw them  into the already crammed bin just visible inside his  bedroom door|0.7506|164 In Memoriam  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 Then he tramped across to the  bathroom to run his finger under the tap|0.0|164 In Memoriam  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  It was stupid, pointless, irritating beyond belief that  he still had four days left of being unable to perform  magic |-0.7506|164 In Memoriam  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
